gene_id,mean_cpm_ground_1g,mean_cpm_microgravity_0g,n_ground_1g,n_microgravity_0g,log2fc_microgravity_0g_vs_ground_1g
AT3G51690,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G20440,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G01925,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G04055,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G09790,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G18160,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G02405,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G04085,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G02095,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G66560,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G25990,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G06627,0.0,0.008451793691318762,6,5,0.012142121467284182
AT4G06695,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G11145,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G61710,0.0,0.008451793691318762,6,5,0.012142121467284182
AT4G07230,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G41890,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G08723,0.0,0.008451793691318762,6,5,0.012142121467284182
AT4G25590,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G49980,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G09955,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G04185,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G30430,0.0,0.008451793691318762,6,5,0.012142121467284182
AT4G33710,0.0,0.008451793691318762,6,5,0.012142121467284182
AT4G33290,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G15008,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G31000,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G45890,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G32905,0.0,0.008451793691318762,6,5,0.012142121467284182
AT4G05880,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G09685,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G08700,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G50540,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G28958,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G03165,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G09815,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G31740,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G11608,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G76465,0.0,0.008451793691318762,6,5,0.012142121467284182
AT4G13554,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G22090,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G03005,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G07847,0.0,0.008451793691318762,6,5,0.012142121467284182
AT4G18110,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G50990,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G00810,0.0,0.008451793691318762,6,5,0.012142121467284182
ATCG00620,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G28550,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G07637,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G47730,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G09000,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G09737,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G02465,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G39975,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G58782,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G06285,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G42410,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G45570,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G77655,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G74035,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G42460,0.0,0.008451793691318762,6,5,0.012142121467284182
AT4G07060,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G08785,0.0,0.008451793691318762,6,5,0.012142121467284182
AT4G35655,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G45110,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G48950,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G07915,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G38646,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G02770,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G04105,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G04375,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G27135,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G27503,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G08975,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G66340,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G06735,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G09563,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G23715,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G23680,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G21810,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G12000,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G68905,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G06285,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G07575,0.0,0.008451793691318762,6,5,0.012142121467284182
AT4G05905,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G07875,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G14870,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G57310,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G02905,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G09973,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G44250,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G03805,0.0,0.008451793691318762,6,5,0.012142121467284182
AT5G07805,0.0,0.008451793691318762,6,5,0.012142121467284182
AT3G04250,0.0,0.008451793691318762,6,5,0.012142121467284182
AT4G05935,0.0,0.008451793691318762,6,5,0.012142121467284182
AT2G09010,0.0,0.008451793691318762,6,5,0.012142121467284182
AT4G28580,0.0,0.008451793691318762,6,5,0.012142121467284182
AT1G29962,0.006579420921376156,0.01508661291989907,6,5,0.012141823571189654
AT1G64235,0.006579420921376156,0.01508661291989907,6,5,0.012141823571189654
AT5G43650,0.006579420921376156,0.01508661291989907,6,5,0.012141823571189654
AT4G13490,0.0064743975194355916,0.014963281642456194,6,5,0.012117062174112712
AT2G17950,0.006436471669203,0.01492302656475647,6,5,0.012114205921163046
AT4G27765,0.006437196065888776,0.01492302656475647,6,5,0.012113167521661486
AT3G07615,0.006437196065888776,0.01492302656475647,6,5,0.012113167521661486
AT2G44400,0.006579420921376156,0.01502494728117763,6,5,0.012054178426018396
AT5G55670,49.23912776451277,49.66037750173008,6,5,0.012046410659068908
AT2G44735,0.15502289749946296,0.1646831578116917,6,5,0.012016082970046242
AT2G05815,0.019348065254527366,0.027865492311631886,6,5,0.012004727726350412
AT4G12950,0.006555435582780839,0.014963281642456194,6,5,0.01200090571159827
ATCG00370,0.006579420921376156,0.014963281642456194,6,5,0.011966527955994725
AT1G10700,18.83438237083168,18.99949670754624,6,5,0.011960221025912963
AT2G07495,0.03186012171103613,0.040441993993855355,6,5,0.01194912196252563
AT4G26500,16.465608028312378,16.61086723471617,6,5,0.011949087424028157
AT5G09020,0.006555435582780839,0.01492302656475647,6,5,0.011943684968996959
AT1G10522,8.638986844125872,8.719100999079945,6,5,0.01194136062061385
AT1G68877,0.013029833102216429,0.021434514515893902,6,5,0.01192005275458858
AT5G09505,0.03174331859009377,0.04030160483435914,6,5,0.011917760273338317
AT5G54225,0.006256028228254382,0.014599259426807249,6,5,0.011912586456123472
AT1G07807,0.006579420921376156,0.01492302656475647,6,5,0.011909307213393528
AT1G01920,20.691749327377078,20.87134180769436,6,5,0.011895328905463645
AT1G70260,0.0969642593906035,0.10604480497091591,6,5,0.011893307641695681
AT1G03165,0.20707263126776132,0.21705783765693823,6,5,0.011885242480286265
AT2G43810,17.57990742898771,17.733164700599524,6,5,0.01185132911771479
AT3G08360,0.006256028228254382,0.014537593788085812,6,5,0.011824899210127325
AT1G43680,0.006256028228254382,0.014537593788085812,6,5,0.011824899210127325
AT1G33940,0.0,0.00821846574926589,6,5,0.011808282987912953
AT4G32445,0.05220037047221097,0.06080443492323743,6,5,0.011749248927553671
AT1G01440,36.773012223958766,37.08063384733744,6,5,0.01170165566398669
AT5G08450,76.10908618375383,76.73657337190043,6,5,0.011692644307956124
AT2G22180,0.1471453239471552,0.15647404313032828,6,5,0.0116847172462559
AT4G24615,0.012948795038871183,0.02116785890057315,6,5,0.011658787791477715
AT4G26710,67.58032160851545,68.13675252873679,6,5,0.011658169512568506
AT2G09420,0.006436471669203,0.014599259426807249,6,5,0.011653903266189602
ATMG00010,0.006436471669203,0.014599259426807249,6,5,0.011653903266189602
ATMG00820,0.006436471669203,0.014599259426807249,6,5,0.011653903266189602
AT3G14470,18.54150804461223,18.699851775680173,6,5,0.011642968361547082
AT5G48890,0.01281146381103522,0.021008826661523518,6,5,0.011629698876234572
AT3G23245,0.0064743975194355916,0.014599259426807249,6,5,0.011599538776538182
AT5G42490,0.012835449149630538,0.021008826661523518,6,5,0.01159553346584087
AT5G27910,0.006436471669203,0.014537593788085812,6,5,0.01156621602019341
AT5G09570,0.07751067462480345,0.08617945381911774,6,5,0.011560316800924984
AT5G05275,0.01930984666906613,0.027480059534961226,6,5,0.011517731403886268
AT5G23320,1.422237375033471,1.4415836710121746,6,5,0.011476965208922604
AT1G67455,0.006579420921376156,0.014599259426807249,6,5,0.011449004558420106
AT5G56440,0.006555435582780839,0.014537593788085812,6,5,0.01139569506802775
AT2G23321,0.0514644821069773,0.059794026975447036,6,5,0.011383784006720098
AT4G35920,37.3687975247253,37.6723011866485,6,5,0.011367062527920926
AT1G32582,0.013158841842752312,0.02116785890057315,6,5,0.0113596590799684
AT5G50700,0.6357797476662411,0.6486763832333957,6,5,0.011329734396052287
AT1G69460,54.81382252609898,55.25377515909296,6,5,0.011327462276119995
AT5G55980,0.012512056456508764,0.02048577220682495,6,5,0.011316981254505625
AT5G09515,0.006372106952510971,0.014256849209304623,6,5,0.011259203481039612
AT5G04355,0.05131465916087561,0.05953192547621926,6,5,0.011232525693894952
AT1G26558,0.04503464559402592,0.05316261331920271,6,5,0.011177440381774194
AT3G01145,0.0006436471669203001,0.00841260273546902,6,5,0.011157765781710157
AT4G33885,0.006256028228254382,0.014014539333387244,6,5,0.011080912331692543
AT4G30480,28.243311039216945,28.468016688750748,6,5,0.011043296811502842
AT4G33820,0.01912969596334616,0.026957005080262657,6,5,0.011038119867927723
AT5G22150,0.01281146381103522,0.020583138807153137,6,5,0.01102807252213995
AT3G16895,0.006256028228254382,0.013952873694665805,6,5,0.010993174520293131
AT5G28470,0.012692499897457382,0.020424106568103513,6,5,0.010972714832570868
AT3G03225,0.012693224294143157,0.020424106568103513,6,5,0.010971682847903511
AT4G18790,0.006436471669203,0.014111905933715429,6,5,0.010960751384173208
AT5G51000,0.006437196065888776,0.014111905933715429,6,5,0.010959712984671686
AT2G27360,11.00517187679818,11.096713926180641,6,5,0.01095913380551152
AT5G01725,0.0,0.007620429204206332,6,5,0.010952277693740315
AT1G60860,25.43571287148085,25.63714118628115,6,5,0.010951023129842719
AT1G80860,11.999487928908437,12.098537182730642,6,5,0.010950909334659312
AT3G46210,16.296695443868586,16.427981971045405,6,5,0.010909090495935322
AT4G03038,0.0064743975194355916,0.014111905933715429,6,5,0.010906386894521593
AT4G33890,38.93027933101141,39.23322174795356,6,5,0.010904104668392542
AT4G23600,1.7783052561667658,1.7992909260233412,6,5,0.01085631290242861
AT2G30200,43.21924262935602,43.55323802224297,6,5,0.010855971740360232
AT3G02215,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G03135,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G46050,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G07733,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G05865,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G06725,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G31390,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G05295,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G17310,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G68040,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G07020,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G57787,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G09903,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G06500,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G11830,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G22467,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G03835,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G03930,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G12905,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G68907,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G02275,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G16730,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G25550,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G67390,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G41400,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G07707,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G20710,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G19620,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G09805,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G07603,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G02541,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G32770,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G18879,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G29620,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G09037,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G52000,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G10190,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G09935,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G66640,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G01260,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G31862,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G01280,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G04285,0.0,0.007543306459949535,6,5,0.010841850338618448
ATMG00740,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G15860,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G27160,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G19595,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G09375,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G09755,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G08330,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G28500,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G17160,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G07250,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G29870,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G28090,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G53260,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G41415,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G05647,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G24220,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G06975,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G39480,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G31770,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G19770,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G03600,0.0,0.007543306459949535,6,5,0.010841850338618448
ATCG00320,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G08790,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G25340,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G39640,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G43005,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G63087,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G44286,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G30090,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G45245,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G37520,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G07825,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G53655,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G66860,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G05973,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G06935,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G43480,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G64401,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G26233,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G03965,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G25300,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G07327,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G30290,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G26140,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G00120,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G08755,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G07762,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G26620,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G08007,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G08460,0.0,0.007543306459949535,6,5,0.010841850338618448
ATMG00350,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G14675,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G06017,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G30260,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G08640,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G53840,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G12870,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G00980,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G09637,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G08575,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G30930,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G05930,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G17620,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G06000,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G08133,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G05895,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G03135,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G07625,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G05363,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G04057,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G03035,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G05867,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G15578,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G38570,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G02665,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G29735,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G08355,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G02995,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G77910,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G07605,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G05291,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G25050,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G23250,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G38005,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G13140,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G05360,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G00815,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G35407,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G04437,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G00820,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G01554,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G27785,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G03935,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G05133,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G56030,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G08885,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G08395,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G46840,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G11870,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G06380,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G53040,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G25460,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G59280,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G49015,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G19038,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G38401,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G20310,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G04013,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G15359,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G08695,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G08537,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G23970,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G44175,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G03000,0.0,0.007543306459949535,6,5,0.010841850338618448
AT4G09715,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G04200,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G51020,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G08455,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G18990,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G03195,0.0,0.007543306459949535,6,5,0.010841850338618448
AT5G04045,0.0,0.007543306459949535,6,5,0.010841850338618448
AT1G02590,0.0,0.007543306459949535,6,5,0.010841850338618448
AT3G01375,0.0,0.007543306459949535,6,5,0.010841850338618448
AT2G45130,0.03212232761201578,0.03989947082713807,6,5,0.010830097103458681
AT1G09483,0.0,0.007506630133187741,6,5,0.010789332776862483
AT4G09630,48.85999269643719,49.23398192246083,6,5,0.01078096687878372
AT3G02725,0.0064743975194355916,0.014014539333387244,6,5,0.010767864652106968
AT5G58400,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G22650,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G73890,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G37610,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G40384,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G56920,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G32880,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G09135,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G34047,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G54043,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G56470,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G22870,0.0,0.007481640821228097,6,5,0.010753548988975764
AT2G01960,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G46355,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G04185,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G21405,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G16700,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G03245,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G22600,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G03905,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G09285,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G17065,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G02985,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G51190,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G08390,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G28000,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G04100,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G19500,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G16500,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G04480,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G05177,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G48180,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G08960,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G39310,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G01385,0.0,0.007481640821228097,6,5,0.010753548988975764
AT2G32360,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G56233,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G17480,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G06877,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G01470,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G06765,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G24517,0.0,0.007481640821228097,6,5,0.010753548988975764
AT2G08245,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G29650,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G07090,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G22870,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G04601,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G28410,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G17788,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G35375,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G07993,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G46570,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G07530,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G02215,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G37020,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G03743,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G15251,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G06827,0.0,0.007481640821228097,6,5,0.010753548988975764
AT2G04565,0.0,0.007481640821228097,6,5,0.010753548988975764
AT5G38680,0.0,0.007481640821228097,6,5,0.010753548988975764
AT2G21420,0.0,0.007481640821228097,6,5,0.010753548988975764
AT2G38350,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G03720,0.0,0.007481640821228097,6,5,0.010753548988975764
AT3G08415,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G06910,0.0,0.007481640821228097,6,5,0.010753548988975764
AT1G24010,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G03625,0.0,0.007481640821228097,6,5,0.010753548988975764
AT4G28090,0.0,0.007481640821228097,6,5,0.010753548988975764
